timestamp,memory_working_set_bytes,memory_usage_bytes,memory_rss_bytes,memory_cache_bytes,cpu_throttled_rate,cpu_periods_rate,cpu_usage_rate,fs_reads_bytes_rate,fs_writes_bytes_rate,fs_reads_total_rate,fs_writes_total_rate,datetime,memory_working_set_bytes_mb,memory_usage_bytes_mb,memory_rss_bytes_mb,memory_cache_bytes_mb,memory_usage_percent,memory_rss_percent,cpu_usage_percent,cpu_throttling_percent,fs_total_io_bytes_rate,fs_total_io_mbps,fs_total_iops,hour,minute,time_period,memory_usage_percent_ma_5,memory_usage_percent_std_5,memory_usage_percent_max_5,memory_usage_percent_min_5,memory_usage_percent_ma_10,memory_usage_percent_std_10,memory_usage_percent_max_10,memory_usage_percent_min_10,memory_usage_percent_ma_30,memory_usage_percent_std_30,memory_usage_percent_max_30,memory_usage_percent_min_30,memory_usage_percent_ma_60,memory_usage_percent_std_60,memory_usage_percent_max_60,memory_usage_percent_min_60,cpu_usage_percent_ma_5,cpu_usage_percent_std_5,cpu_usage_percent_max_5,cpu_usage_percent_min_5,cpu_usage_percent_ma_10,cpu_usage_percent_std_10,cpu_usage_percent_max_10,cpu_usage_percent_min_10,cpu_usage_percent_ma_30,cpu_usage_percent_std_30,cpu_usage_percent_max_30,cpu_usage_percent_min_30,cpu_usage_percent_ma_60,cpu_usage_percent_std_60,cpu_usage_percent_max_60,cpu_usage_percent_min_60,fs_total_io_bytes_rate_ma_5,fs_total_io_bytes_rate_std_5,fs_total_io_bytes_rate_max_5,fs_total_io_bytes_rate_min_5,fs_total_io_bytes_rate_ma_10,fs_total_io_bytes_rate_std_10,fs_total_io_bytes_rate_max_10,fs_total_io_bytes_rate_min_10,fs_total_io_bytes_rate_ma_30,fs_total_io_bytes_rate_std_30,fs_total_io_bytes_rate_max_30,fs_total_io_bytes_rate_min_30,fs_total_io_bytes_rate_ma_60,fs_total_io_bytes_rate_std_60,fs_total_io_bytes_rate_max_60,fs_total_io_bytes_rate_min_60,memory_usage_percent_diff_1,memory_usage_percent_pct_change_1,memory_usage_percent_lag_1,memory_usage_percent_diff_5,memory_usage_percent_pct_change_5,memory_usage_percent_lag_5,memory_usage_percent_diff_10,memory_usage_percent_pct_change_10,memory_usage_percent_lag_10,memory_usage_percent_diff_30,memory_usage_percent_pct_change_30,cpu_usage_percent_diff_1,cpu_usage_percent_pct_change_1,cpu_usage_percent_lag_1,cpu_usage_percent_diff_5,cpu_usage_percent_pct_change_5,cpu_usage_percent_lag_5,cpu_usage_percent_diff_10,cpu_usage_percent_pct_change_10,cpu_usage_percent_lag_10,cpu_usage_percent_diff_30,cpu_usage_percent_pct_change_30,memory_usage_percent_zscore,memory_usage_percent_iqr_score,memory_usage_percent_modified_zscore,cpu_usage_percent_zscore,cpu_usage_percent_iqr_score
1759156886.000000,35610624.000000,38416384.000000,12222464.000000,22654976.000000,0.000000,0.050736,0.000400,110764.485033,0.000000,1.961779,0.000000,2025-09-29 14:41:26,33.960938,36.636719,11.656250,21.605469,6.632996,2.276611,0.039956,0.000000,110764.485033,0.105633,1.961779,14,41,afternoon,7.206573,0.523606,7.592010,6.632996,7.368393,0.547902,8.516693,6.632996,7.563070,0.682239,8.516693,6.588745,7.791379,0.588570,8.516693,6.588745,0.049772,0.022882,0.084215,0.024963,0.043878,0.019534,0.084215,0.017273,0.034377,0.026008,0.097800,0.011765,0.026339,0.022313,0.097800,0.004992,184300.456588,111210.663121,350813.857186,101297.839126,199062.543563,114549.038837,350813.857186,70093.883932,151923.687787,192757.252646,651705.100534,0.000000,97309.621542,157344.833222,651705.100534,0.000000,0.000000,0.000000,6.632996,-0.959015,-12.631896,7.592010,0.024414,0.369430,6.608582,-1.333618,-16.740088,0.000000,0.000000,0.039956,0.022683,131.315712,0.017273,-0.015615,-28.099355,0.055571,0.016686,71.703766,-0.731894,-0.324337,-1.906318,-0.166255,0.615722
1759156916.000000,34951168.000000,36859904.000000,12222464.000000,21094400.000000,0.000000,0.159637,0.000776,511691.227074,0.000000,6.988542,0.000000,2025-09-29 14:41:56,33.332031,35.152344,11.656250,20.117188,6.510162,2.276611,0.077624,0.000000,511691.227074,0.487987,6.988542,14,41,afternoon,6.990204,0.547494,7.587433,6.510162,7.301331,0.610843,8.516693,6.510162,7.505671,0.696300,8.516693,6.510162,7.764753,0.609770,8.516693,6.510162,0.060304,0.020616,0.084215,0.039956,0.047092,0.022570,0.084215,0.017273,0.036504,0.027040,0.097800,0.011765,0.027699,0.023200,0.097800,0.004992,266379.134178,170354.029807,511691.227074,110764.485033,217896.598928,149596.163664,511691.227074,70093.883932,168676.405382,203016.210014,651705.100534,0.000000,106964.172997,166680.684097,651705.100534,0.000000,-0.122833,-1.851852,6.632996,-1.081848,-14.249824,7.592010,-0.670624,-9.339142,7.180786,-1.721954,-20.917516,0.037668,94.274187,0.039956,0.052661,210.956884,0.024963,0.028927,59.402545,0.048697,0.059548,329.434817,-0.830986,-0.423658,-2.086857,-0.048018,1.497491
1759156946.000000,34951168.000000,36859904.000000,12222464.000000,21094400.000000,0.000000,0.159637,0.000776,511691.227074,0.000000,6.988542,0.000000,2025-09-29 14:42:26,33.332031,35.152344,11.656250,20.117188,6.510162,2.276611,0.077624,0.000000,511691.227074,0.487987,6.988542,14,42,afternoon,6.774750,0.458436,7.587433,6.510162,7.234268,0.660353,8.516693,6.510162,7.448273,0.705267,8.516693,6.510162,7.738126,0.629112,8.516693,6.510162,0.063875,0.022000,0.084215,0.039956,0.050883,0.024661,0.084215,0.017273,0.038768,0.027751,0.097800,0.011765,0.029019,0.024014,0.097800,0.004992,319145.056280,201243.567396,511691.227074,110764.485033,239532.654658,177242.567138,511691.227074,70093.883932,186733.282542,210371.710291,651705.100534,0.000000,116618.724451,174978.566169,651705.100534,0.000000,0.000000,0.000000,6.510162,-1.077271,-14.198089,7.587433,-0.670624,-9.339142,7.180786,-1.721954,-20.917516,0.000000,0.000000,0.077624,0.017857,29.877523,0.059767,0.034124,78.445078,0.043500,0.063390,445.336524,-0.830986,-0.423658,-2.086857,-0.048018,1.497491
1759156976.000000,36130816.000000,41893888.000000,12222464.000000,26124288.000000,0.000000,0.109573,0.000817,588241.791154,0.000000,6.866577,0.000000,2025-09-29 14:42:56,34.457031,39.953125,11.656250,24.914062,6.729889,2.276611,0.081656,0.000000,588241.791154,0.560991,6.866577,14,42,afternoon,6.603241,0.093725,6.729889,6.510162,7.189178,0.679527,8.516693,6.510162,7.397614,0.700284,8.516693,6.510162,7.715162,0.640437,8.516693,6.510162,0.063363,0.021431,0.081656,0.039956,0.053961,0.025205,0.084215,0.017273,0.041221,0.028414,0.097800,0.011765,0.029994,0.024842,0.097800,0.004992,366630.643074,235654.211015,588241.791154,110764.485033,274403.568308,200210.355080,588241.791154,70093.883932,207741.917941,220176.741431,651705.100534,0.000000,125352.484945,184821.137519,651705.100534,0.000000,0.219727,3.375132,6.510162,-0.857544,-11.302162,7.587433,-0.450897,-6.279218,7.180786,-1.519775,-18.422269,0.004031,5.193477,0.077624,-0.002560,-3.039251,0.084215,-0.000114,87.712583,0.020368,0.068687,529.662217,-0.653727,-0.245990,-1.763904,-0.035364,1.591861
1759157006.000000,36130816.000000,41893888.000000,12222464.000000,26124288.000000,0.000000,0.109573,0.000817,588241.791154,0.000000,6.866577,0.000000,2025-09-29 14:43:26,34.457031,39.953125,11.656250,24.914062,6.729889,2.276611,0.081656,0.000000,588241.791154,0.560991,6.866577,14,43,afternoon,6.622620,0.110016,6.729889,6.510162,7.010498,0.503895,7.592010,6.510162,7.346954,0.691435,8.516693,6.510162,7.688319,0.647498,8.516693,6.510162,0.071703,0.017861,0.081656,0.039956,0.058469,0.025774,0.084215,0.017273,0.043674,0.028846,0.097800,0.011765,0.031212,0.025733,0.097800,0.004992,462126.104298,200111.670841,588241.791154,110764.485033,319146.220333,216381.151455,588241.791154,70093.883932,228750.553339,227560.803706,651705.100534,0.000000,136245.851448,194381.677314,651705.100534,0.000000,0.000000,0.000000,6.729889,0.096893,1.460778,6.632996,-1.786804,-20.980023,8.516693,-1.519775,-18.422269,0.000000,0.000000,0.081656,0.041700,104.363773,0.039956,0.045084,123.277020,0.036571,0.068687,529.662217,-0.653727,-0.245990,-1.763904,-0.035364,1.591861
1759157036.000000,36130816.000000,41893888.000000,12222464.000000,26124288.000000,0.000000,0.083110,0.000208,41662.625212,0.000000,1.042836,0.000000,2025-09-29 14:43:56,34.457031,39.953125,11.656250,24.914062,6.729889,2.276611,0.020829,0.000000,43194.636783,0.041194,1.069157,14,43,afternoon,6.641998,0.120349,6.729889,6.510162,6.924286,0.465648,7.592010,6.510162,7.294413,0.675746,8.516693,6.510162,7.661476,0.653362,8.516693,6.510162,0.079640,0.002328,0.081656,0.077624,0.063046,0.022620,0.084215,0.024963,0.044856,0.028696,0.097800,0.011765,0.031212,0.025733,0.097800,0.004992,549966.509114,44196.488778,588241.791154,511691.227074,346818.702155,209901.245181,588241.791154,101297.839126,237222.796055,227351.048236,651705.100534,0.000000,136245.851448,194381.677314,651705.100534,0.000000,0.000000,0.000000,6.729889,0.096893,1.460778,6.632996,-0.862122,-11.355643,7.592010,-1.576233,-18.976761,0.000000,0.000000,0.081656,-0.000793,104.363773,0.039956,-0.000114,372.725516,0.017273,-0.002700,594.040990,-0.653727,-0.245990,-1.763904,-0.226293,0.167978
1759157066.000000,40812544.000000,47788032.000000,12222464.000000,32022528.000000,0.000000,0.110085,0.000609,354639.842578,0.000000,5.311610,0.000000,2025-09-29 14:44:26,38.921875,45.574219,11.656250,30.539062,7.601929,2.276611,0.060912,0.000000,354639.842578,0.338211,5.311610,14,44,afternoon,6.860352,0.425332,7.601929,6.510162,6.925278,0.467236,7.601929,6.510162,7.270940,0.651175,8.516693,6.510162,7.649155,0.647269,8.516693,6.510162,0.075462,0.009885,0.081656,0.060912,0.067041,0.017691,0.084215,0.039956,0.046676,0.028068,0.097800,0.013507,0.032102,0.025917,0.097800,0.004992,510703.662990,110122.982710,588241.791154,354639.842578,374967.813650,188784.793343,588241.791154,110764.485033,250357.605040,223327.541339,651705.100534,0.000000,142813.255940,195678.233825,651705.100534,0.000000,0.872040,12.957715,6.729889,1.091766,16.770186,6.510162,0.009918,0.130640,7.592010,-0.704193,-8.478001,0.000000,-25.404419,0.020829,-0.016713,-21.530315,0.077624,0.035948,144.006889,0.024963,0.049146,417.723908,0.049771,0.459130,-0.482186,-0.100478,1.106265
1759157096.000000,41455616.000000,46141440.000000,12222464.000000,30371840.000000,0.000000,0.096594,0.000148,65790.936535,0.000000,1.324721,0.000000,2025-09-29 14:44:56,39.535156,44.003906,11.656250,28.964844,7.721710,2.276611,0.014797,0.000000,65790.936535,0.062743,1.324721,14,44,afternoon,7.102661,0.512193,7.721710,6.729889,6.938705,0.489766,7.721710,6.510162,7.259369,0.639486,8.516693,6.510162,7.639084,0.641232,8.516693,6.510162,0.059755,0.031527,0.081656,0.014797,0.062044,0.024889,0.084215,0.014797,0.046639,0.028111,0.097800,0.013507,0.032116,0.025907,0.097800,0.004992,399228.590355,248073.111243,588241.791154,65790.936535,354737.738091,212387.805079,588241.791154,65790.936535,252794.306393,220835.874541,651705.100534,0.000000,144031.606617,194975.815066,651705.100534,0.000000,0.119781,1.575672,7.601929,1.211548,18.610102,6.510162,0.134277,1.769734,7.587433,-0.347137,-4.302194,-0.046115,-75.707617,0.060912,-0.062827,-80.937844,0.077624,-0.044970,-75.242544,0.059767,-0.001004,-6.353034,0.146402,0.555984,-0.306132,-0.245227,0.026775
1759157126.000000,41455616.000000,46141440.000000,12222464.000000,30371840.000000,0.000000,0.140073,0.000215,95404.490335,0.000000,1.920999,0.000000,2025-09-29 14:45:26,39.535156,44.003906,11.656250,28.964844,7.721710,2.276611,0.021457,0.000000,95404.490335,0.090985,1.920999,14,45,afternoon,7.301025,0.523662,7.721710,6.729889,6.952133,0.510912,7.721710,6.510162,7.247798,0.627360,8.516693,6.510162,7.629013,0.634976,8.516693,6.510162,0.044705,0.031953,0.081656,0.014797,0.055071,0.026631,0.081656,0.014797,0.046848,0.027893,0.097800,0.013507,0.032232,0.025844,0.097800,0.004992,276019.265150,245276.543228,588241.791154,65790.936535,326358.919552,229362.910702,588241.791154,65790.936535,256327.806035,217371.540466,651705.100534,0.000000,145798.356438,194076.237951,651705.100534,0.000000,0.000000,0.000000,7.721710,0.991821,14.737558,6.729889,0.134277,1.769734,7.587433,-0.347137,-4.302194,0.006660,45.011601,0.014797,-0.060198,-73.722384,0.081656,-0.062758,-74.521027,0.084215,0.005656,35.798965,0.146402,0.555984,-0.306132,-0.224321,0.182685
1759157156.000000,43069440.000000,45731840.000000,12222464.000000,29962240.000000,0.000000,0.100948,0.000199,65818.972717,0.000000,1.349032,0.000000,2025-09-29 14:45:56,41.074219,43.613281,11.656250,28.574219,8.022308,2.276611,0.019924,0.000000,65818.972717,0.062770,1.349032,14,45,afternoon,7.559509,0.489099,8.022308,6.729889,7.091064,0.596256,8.022308,6.510162,7.238617,0.613324,8.516693,6.510162,7.626877,0.633406,8.516693,6.510162,0.029272,0.021284,0.060912,0.014797,0.052845,0.028801,0.081656,0.014797,0.046840,0.027901,0.097800,0.013507,0.032394,0.025736,0.097800,0.004992,145413.560541,140180.365794,354639.842578,65790.936535,321364.973739,235062.333939,588241.791154,65790.936535,257316.705721,216403.954487,651705.100534,0.000000,147017.226303,193348.613766,651705.100534,0.000000,0.300598,3.892896,7.721710,1.292419,19.204172,6.729889,1.389313,20.945480,6.632996,-0.275421,-3.319235,-0.001533,-7.143430,0.021457,-0.061731,-75.599507,0.081656,-0.020032,-50.134232,0.039956,-0.000223,-1.106010,0.388902,0.799044,0.135685,-0.229132,0.146804
1759157186.000000,43069440.000000,45731840.000000,12222464.000000,29962240.000000,0.000000,0.067805,0.000186,40756.564338,0.000000,0.864509,0.000000,2025-09-29 14:46:26,41.074219,43.613281,11.656250,28.574219,8.022308,2.276611,0.018626,0.000000,40756.564338,0.038868,0.864509,14,46,afternoon,7.817993,0.192817,8.022308,7.601929,7.229996,0.638058,8.022308,6.510162,7.229436,0.598813,8.516693,6.510162,7.624741,0.631824,8.516693,6.510162,0.027143,0.019038,0.060912,0.014797,0.050475,0.030802,0.081656,0.014797,0.046784,0.027959,0.097800,0.013507,0.032607,0.025570,0.097800,0.004992,124482.161301,130109.640636,354639.842578,40756.564338,313586.315884,243895.047258,588241.791154,40756.564338,257377.368060,216340.657034,651705.100534,0.000000,147771.977495,192842.779055,651705.100534,0.000000,0.000000,0.000000,8.022308,1.292419,19.204172,6.729889,1.389313,20.945480,6.632996,-0.275421,-3.319235,-0.001298,-6.516850,0.019924,-0.000793,-77.189651,0.020443,-0.021330,-53.383910,0.039956,-0.001521,-7.550783,0.388902,0.799044,0.135685,-0.233208,0.116409
1759157216.000000,43704320.000000,45424640.000000,12222464.000000,29659136.000000,0.000000,0.061161,0.000141,12525.802358,0.000000,0.290515,0.000000,2025-09-29 14:46:56,41.679688,43.320312,11.656250,28.285156,8.140564,2.276611,0.014061,0.000000,12525.802358,0.011946,0.290515,14,46,afternoon,7.925720,0.192391,8.140564,7.721710,7.393036,0.641977,8.140564,6.510162,7.230225,0.600036,8.516693,6.510162,7.623075,0.630303,8.516693,6.510162,0.017773,0.003224,0.021457,0.014061,0.043412,0.031085,0.081656,0.014061,0.046804,0.027934,0.097800,0.013507,0.032602,0.025574,0.097800,0.004992,56059.353256,31093.966856,95404.490335,12525.802358,258123.490916,249896.254724,588241.791154,12525.802358,257841.286666,215780.216327,651705.100534,0.000000,147966.707950,192698.068374,651705.100534,0.000000,0.118256,1.474085,8.022308,0.538635,7.085508,7.601929,1.630402,25.043947,6.510162,0.023651,0.291381,-0.004565,-24.508787,0.018626,-0.046851,-76.915778,0.060912,-0.063563,-81.885884,0.077624,0.000554,4.097896,0.484302,0.894664,0.309496,-0.247537,0.009548
1759157246.000000,43704320.000000,45424640.000000,12222464.000000,29659136.000000,0.000000,0.061161,0.000141,12525.802358,0.000000,0.290515,0.000000,2025-09-29 14:47:26,41.679688,43.320312,11.656250,28.285156,8.140564,2.276611,0.014061,0.000000,12525.802358,0.011946,0.290515,14,47,afternoon,8.009491,0.171396,8.140564,7.721710,7.556076,0.598398,8.140564,6.729889,7.231013,0.601256,8.516693,6.510162,7.621409,0.628774,8.516693,6.510162,0.017626,0.003405,0.021457,0.014061,0.036350,0.029522,0.081656,0.014061,0.046825,0.027908,0.097800,0.014061,0.032598,0.025577,0.097800,0.004992,45406.326421,35708.439256,95404.490335,12525.802358,202660.665947,241847.474719,588241.791154,12525.802358,258305.205272,215217.277732,651705.100534,550.876114,148161.438405,192553.048289,651705.100534,0.000000,0.000000,0.000000,8.140564,0.418854,5.424365,7.721710,1.630402,25.043947,6.510162,0.023651,0.291381,0.000000,0.000000,0.014061,-0.000736,-4.973414,0.014797,-0.063563,-81.885884,0.077624,0.000554,4.097896,0.484302,0.894664,0.309496,-0.247537,0.009548
1759157276.000000,44060672.000000,45547520.000000,12222464.000000,29782016.000000,0.000000,0.104147,0.000158,9384.874416,0.000000,0.277725,0.000000,2025-09-29 14:47:56,42.019531,43.437500,11.656250,28.402344,8.206940,2.276611,0.015803,0.000000,9384.874416,0.008950,0.277725,14,47,afternoon,8.106537,0.081525,8.206940,8.022308,7.703781,0.552328,8.206940,6.729889,7.256699,0.626270,8.516693,6.510162,7.621269,0.628641,8.516693,6.510162,0.016495,0.002675,0.019924,0.014061,0.029033,0.024648,0.081656,0.014061,0.046841,0.027890,0.097800,0.014061,0.032643,0.025545,0.097800,0.004992,28202.403237,24587.721944,65818.972717,9384.874416,138343.230754,199804.198990,588241.791154,9384.874416,258632.390394,214816.696373,651705.100534,550.876114,148281.846013,192462.499999,651705.100534,0.000000,0.066376,0.815370,8.140564,0.485229,6.283964,7.721710,1.477051,21.947625,6.729889,0.770569,10.362163,0.001742,12.386012,0.014061,-0.005655,-26.353071,0.021457,-0.065853,-80.647343,0.081656,0.000438,2.849879,0.537849,0.948334,0.407055,-0.242070,0.050317
1759157306.000000,44060672.000000,45547520.000000,12222464.000000,29782016.000000,0.000000,0.104147,0.000158,9384.874416,0.000000,0.277725,0.000000,2025-09-29 14:48:26,42.019531,43.437500,11.656250,28.402344,8.206940,2.276611,0.015803,0.000000,9384.874416,0.008950,0.277725,14,48,afternoon,8.143463,0.075422,8.206940,8.022308,7.851486,0.451187,8.206940,6.729889,7.282384,0.649273,8.516693,6.510162,7.621129,0.628507,8.516693,6.510162,0.015671,0.001868,0.018626,0.014061,0.021716,0.014934,0.060912,0.014061,0.046857,0.027871,0.097800,0.014061,0.032687,0.025513,0.097800,0.004992,16915.583577,13419.723198,40756.564338,9384.874416,74025.795561,109752.388508,354639.842578,9384.874416,258959.575516,214414.848161,651705.100534,9384.874416,148402.253622,192371.832301,651705.100534,0.000000,0.000000,0.000000,8.206940,0.184631,2.301474,8.022308,1.477051,21.947625,6.729889,0.770569,10.362163,0.000000,0.000000,0.015803,-0.004122,-20.687434,0.019924,-0.065853,-80.647343,0.081656,0.000438,2.849879,0.537849,0.948334,0.407055,-0.242070,0.050317
1759157336.000000,44834816.000000,45445120.000000,12222464.000000,29679616.000000,0.000000,0.100217,0.000129,0.000000,0.000000,0.000000,0.000000,2025-09-29 14:48:56,42.757812,43.339844,11.656250,28.304688,8.351135,2.276611,0.012943,0.000000,0.000000,0.000000,0.000000,14,48,afternoon,8.209229,0.085991,8.351135,8.140564,8.013611,0.249656,8.351135,7.601929,7.341131,0.663914,8.516693,6.510162,7.623393,0.630923,8.516693,6.510162,0.014534,0.001245,0.015803,0.012943,0.020839,0.014350,0.060912,0.012943,0.044284,0.027668,0.097800,0.012943,0.032328,0.025415,0.097800,0.004992,8764.270710,5144.924190,12525.802358,0.000000,66623.216005,106090.386428,354639.842578,0.000000,239519.033714,213167.618969,651705.100534,0.000000,145704.030829,191629.932000,651705.100534,0.000000,0.144196,1.756995,8.206940,0.328827,4.098906,8.022308,1.621246,24.090239,6.729889,1.762390,26.748495,-0.002859,-18.095160,0.015803,-0.005683,-30.510652,0.018626,-0.000114,-84.149237,0.020368,-0.069460,-84.292964,0.654176,1.064929,0.618993,-0.251046,-0.016621
1759157366.000000,44834816.000000,45445120.000000,12222464.000000,29679616.000000,0.000000,0.100217,0.000129,0.000000,0.000000,0.000000,0.000000,2025-09-29 14:49:26,42.757812,43.339844,11.656250,28.304688,8.351135,2.276611,0.012943,0.000000,0.000000,0.000000,0.000000,14,49,afternoon,8.251343,0.095042,8.351135,8.140564,8.088531,0.223424,8.351135,7.721710,7.399877,0.672954,8.516693,6.510162,7.624804,0.632479,8.516693,6.510162,0.014310,0.001437,0.015803,0.012943,0.016042,0.002978,0.021457,0.012943,0.041712,0.027213,0.097800,0.012943,0.032203,0.025495,0.097800,0.004992,6259.110238,5855.876439,12525.802358,0.000000,31159.231747,33672.713593,95404.490335,0.000000,220078.491911,210052.848619,651705.100534,0.000000,145382.671914,191863.288070,651705.100534,0.000000,0.000000,0.000000,8.351135,0.210571,2.586692,8.140564,0.749207,9.855480,7.601929,1.762390,26.748495,0.000000,0.000000,0.012943,-0.001118,-7.950416,0.014061,-0.047968,-78.751070,0.060912,-0.069460,-84.292964,0.654176,1.064929,0.618993,-0.251046,-0.016621
1759157396.000000,40374272.000000,44134400.000000,12222464.000000,28372992.000000,0.000000,0.073919,0.000152,681.241107,0.000000,0.036960,0.000000,2025-09-29 14:49:56,38.503906,42.089844,11.656250,27.058594,7.520294,2.276611,0.015216,0.000000,681.241107,0.000650,0.036960,14,49,afternoon,8.127289,0.346895,8.351135,7.520294,8.068390,0.265318,8.351135,7.520294,7.430929,0.655502,8.516693,6.510162,7.615560,0.629836,8.516693,6.510162,0.014541,0.001479,0.015803,0.012943,0.016084,0.002961,0.021457,0.012943,0.040766,0.027170,0.097800,0.012943,0.032379,0.025340,0.097800,0.004992,3890.197988,5023.634719,9384.874416,0.000000,24648.262204,32506.906035,95404.490335,0.000000,212242.875811,210254.979293,651705.100534,0.000000,145395.058116,191853.750484,651705.100534,0.000000,-0.830841,-9.948840,8.351135,-0.620270,-7.619494,8.140564,-0.201416,-2.608438,7.721710,0.931549,14.138490,0.002273,17.563592,0.012943,0.001155,8.216797,0.014061,0.000419,2.834728,0.014797,-0.002700,-81.534244,-0.016086,0.393122,-0.602172,-0.243911,0.036594
1759157426.000000,40374272.000000,44134400.000000,12222464.000000,28372992.000000,0.000000,0.073919,0.000152,681.241107,0.000000,0.036960,0.000000,2025-09-29 14:50:26,38.503906,42.089844,11.656250,27.058594,7.520294,2.276611,0.015216,0.000000,681.241107,0.000650,0.036960,14,50,afternoon,7.989960,0.432766,8.351135,7.520294,8.048248,0.299946,8.351135,7.520294,7.454631,0.645018,8.516693,6.510162,7.606316,0.627043,8.516693,6.510162,0.014424,0.001373,0.015803,0.012943,0.015460,0.002283,0.019924,0.012943,0.037816,0.025157,0.084215,0.012943,0.032504,0.025236,0.097800,0.004992,2149.471326,4059.030420,9384.874416,0.000000,15175.937282,21553.590436,65818.972717,0.000000,188992.023689,195323.818445,588241.791154,0.000000,145407.444318,191844.211609,651705.100534,0.000000,0.000000,0.000000,7.520294,-0.686646,-8.366645,8.206940,-0.201416,-2.608438,7.721710,0.711060,10.442577,0.000000,0.000000,0.015216,-0.000586,-3.709728,0.015803,-0.006241,-29.085171,0.021457,-0.082584,-84.441478,-0.016086,0.393122,-0.602172,-0.243911,0.036594
1759157456.000000,45039616.000000,45465600.000000,12222464.000000,29564928.000000,0.000000,0.070245,0.000227,41662.625212,0.000000,0.786749,0.000000,2025-09-29 14:50:56,42.953125,43.359375,11.656250,28.195312,8.389282,2.276611,0.022717,0.000000,41662.625212,0.039733,0.786749,14,50,afternoon,8.026428,0.462297,8.389282,7.520294,8.084946,0.318307,8.389282,7.520294,7.513987,0.646409,8.516693,6.510162,7.611554,0.632316,8.516693,6.510162,0.015807,0.004027,0.022717,0.012943,0.015739,0.002960,0.022717,0.012943,0.037268,0.025318,0.084215,0.012943,0.032826,0.024990,0.097800,0.008246,8605.021485,18482.901184,41662.625212,0.000000,12760.302531,15844.697793,41662.625212,0.000000,181293.914521,196777.806393,588241.791154,0.000000,146164.946595,191341.027023,651705.100534,0.000000,0.868988,11.555240,7.520294,0.182343,2.221809,8.206940,0.366974,4.574417,8.022308,1.780701,26.945278,0.007501,49.296246,0.015216,0.006915,43.757762,0.015803,0.002793,14.017970,0.019924,-0.015343,-40.312768,0.684950,1.095774,0.675061,-0.220365,0.212185
1759157486.000000,45039616.000000,45465600.000000,12222464.000000,29564928.000000,0.000000,0.070245,0.000227,41662.625212,0.000000,0.786749,0.000000,2025-09-29 14:51:26,42.953125,43.359375,11.656250,28.195312,8.389282,2.276611,0.022717,0.000000,41662.625212,0.039733,0.786749,14,51,afternoon,8.034058,0.469258,8.389282,7.520294,8.121643,0.331177,8.389282,7.520294,7.573344,0.642146,8.516693,6.510162,7.616196,0.637047,8.516693,6.510162,0.017762,0.004618,0.022717,0.012943,0.016148,0.003614,0.022717,0.012943,0.036095,0.025200,0.084215,0.012943,0.032553,0.025017,0.097800,0.008246,16937.546528,22572.518946,41662.625212,0.000000,12850.908619,16024.153713,41662.625212,0.000000,169369.600758,194675.738790,588241.791154,0.000000,144417.498708,191857.264508,651705.100534,0.000000,0.000000,0.000000,8.389282,0.038147,0.456788,8.351135,0.366974,4.574417,8.022308,1.780701,26.945278,0.000000,0.000000,0.022717,0.009774,75.518030,0.012943,0.004091,21.966334,0.018626,-0.032854,-59.120215,0.684950,1.095774,0.675061,-0.220365,0.212185
1759157516.000000,45039616.000000,45465600.000000,12222464.000000,29564928.000000,0.000000,0.083110,0.000208,41662.625212,0.000000,1.042836,0.000000,2025-09-29 14:51:56,42.953125,43.359375,11.656250,28.195312,8.389282,2.276611,0.020829,0.000000,43194.636783,0.041194,1.069157,14,51,afternoon,8.041687,0.475964,8.389282,7.520294,8.146515,0.341921,8.389282,7.520294,7.613627,0.654458,8.516693,6.510162,7.620837,0.641709,8.516693,6.510162,0.018967,0.004331,0.022717,0.015216,0.016380,0.003753,0.022717,0.012943,0.035628,0.025556,0.084215,0.012943,0.032553,0.025017,0.097800,0.008246,21171.933160,23660.613145,41662.625212,681.241107,12887.031537,16995.749770,41662.625212,0.000000,162969.040460,195358.859760,588241.791154,0.000000,144417.498708,191857.264508,651705.100534,0.000000,0.000000,0.000000,8.389282,0.038147,0.456788,8.351135,0.248718,3.055295,8.140564,1.208496,16.829579,0.000000,0.000000,0.022717,-0.000793,75.518030,0.012943,-0.000114,61.563616,0.014061,-0.002700,-53.349536,0.684950,1.095774,0.675061,-0.226293,0.167978
1759157546.000000,44916736.000000,45330432.000000,12222464.000000,29564928.000000,0.000000,0.095766,0.000122,0.000000,0.000000,0.000000,0.000000,2025-09-29 14:52:26,42.835938,43.230469,11.656250,28.195312,8.366394,2.276611,0.012185,0.000000,0.000000,0.000000,0.000000,14,52,afternoon,8.210907,0.386191,8.389282,7.520294,8.169098,0.348871,8.389282,7.520294,7.653147,0.663159,8.516693,6.510162,7.620799,0.641664,8.516693,6.510162,0.018209,0.005351,0.022717,0.012185,0.016171,0.003945,0.022717,0.012185,0.034468,0.025893,0.084215,0.012185,0.032351,0.025138,0.097800,0.008246,21001.622883,23858.891521,41662.625212,0.000000,11495.275719,17533.383583,41662.625212,0.000000,151229.532108,195272.469788,588241.791154,0.000000,143808.806476,192268.418511,651705.100534,0.000000,-0.022888,-0.272826,8.389282,0.846100,11.250888,7.520294,0.225830,2.774133,8.140564,1.185608,16.510837,0.000000,-46.364523,0.020829,-0.003032,-19.924247,0.015216,-0.001876,-13.344584,0.014061,-0.031316,-71.989721,0.666485,1.077267,0.641420,-0.253427,-0.034376
